1 <- 9
1 <- 24
1 <- 33
2 <- 21
2 <- 60
2 <- 50
2 <- 10
3 <- 24
3 <- 62
3 <- 32
3 <- 27
3 <- 46
3 <- 56
4 <- 4
5 <- 26
6 <- 56
6 <- 28
7 <- 28
7 <- 45
8 <- 33
8 <- 6
8 <- 9
8 <- 19
8 <- 35
8 <- 56
9 <- 35
9 <- 25
9 <- 45
10 <- 40
10 <- 49
10 <- 34
10 <- 13
10 <- 39
10 <- 53
11 <- 42
11 <- 37
11 <- 30
12 <- 13
13 <- 12
13 <- 61
13 <- 47
14 <- 44
15 <- 19
15 <- 9
16 <- 40
16 <- 43
16 <- 25
16 <- 31
16 <- 24
16 <- 7
16 <- 54
16 <- 11
16 <- 50
16 <- 17
17 <- 4
17 <- 26
17 <- 39
17 <- 41
17 <- 3
18 <- 42
18 <- 36
18 <- 33
19 <- 37
19 <- 45
20 <- 58
21 <- 62
22 <- 45
23 <- 43
23 <- 8
23 <- 37
23 <- 20
23 <- 52
24 <- 1
25 <- 16
25 <- 25
25 <- 47
26 <- 26
27 <- 45
27 <- 39
28 <- 28
28 <- 45
29 <- 24
29 <- 62
29 <- 32
29 <- 27
29 <- 46
29 <- 56
30 <- 4
30 <- 14
30 <- 61
31 <- 14
31 <- 44
32 <- 24
32 <- 62
32 <- 32
32 <- 27
32 <- 46
32 <- 56
33 <- 32
34 <- 24
34 <- 62
34 <- 32
34 <- 27
34 <- 46
34 <- 56
35 <- 4
35 <- 38
35 <- 9
36 <- 32
36 <- 28
37 <- 4
38 <- 64
38 <- 8
38 <- 39
39 <- 58
39 <- 39
40 <- 27
41 <- 29
42 <- 6
42 <- 26
42 <- 30
43 <- 4
43 <- 26
43 <- 30
44 <- 24
44 <- 62
44 <- 32
44 <- 27
44 <- 46
44 <- 56
45 <- 3
46 <- 46
46 <- 44
47 <- 47
48 <- 10
48 <- 42
48 <- 47
48 <- 35
48 <- 17
49 <- 31
49 <- 4
49 <- 55
49 <- 32
49 <- 3
49 <- 23
50 <- 13
51 <- 44
52 <- 15
52 <- 64
53 <- 6
53 <- 26
53 <- 55
53 <- 44
53 <- 36
53 <- 27
53 <- 30
53 <- 14
53 <- 22
54 <- 45
54 <- 5
54 <- 26
54 <- 49
54 <- 39
54 <- 23
54 <- 38
55 <- 57
55 <- 45
55 <- 44
56 <- 48
56 <- 45
57 <- 8
57 <- 37
57 <- 4
57 <- 60
57 <- 10
57 <- 49
57 <- 28
57 <- 52
58 <- 51
58 <- 58
59 <- 52
60 <- 12
60 <- 7
60 <- 13
61 <- 15
61 <- 62
61 <- 54
62 <- 50
62 <- 47
63 <- 60
63 <- 23
63 <- 37
64 <- 18
64 <- 8
64 <- 48
64 <- 61
64 <- 52
