Accuracy	Precision	Recall	F1	MCC	BM
0.8581730769230769	0.06358381502890173	0.0763888888888889	0.0694006309148265	-0.0067002557943218995	-0.007288797061524299
0.8567307692307692	0.07692307692307693	0.09722222222222222	0.08588957055214724	0.00938368995886867	0.010445362718090045
0.8504807692307692	0.07179487179487179	0.09722222222222222	0.08259587020648966	0.003248825863144833	0.003730486685032286
0.8649038461538462	0.07975460122699386	0.09027777777777778	0.08469055374592833	0.012088879942678607	0.012798438934802592
0.854326923076923	0.11219512195121951	0.1597222222222222	0.13180515759312322	0.055964674250582484	0.06571395775941236
0.8581730769230769	0.08287292817679558	0.10416666666666667	0.09230769230769231	0.016591640258137794	0.018422865013774103
0.8485576923076923	0.05699481865284974	0.0763888888888889	0.06528189910979229	-0.015415578637980959	-0.017619375573921126
0.8615384615384616	0.07142857142857142	0.08333333333333333	0.07692307692307691	0.002566425800729376	0.0027548209366390353
0.8480769230769231	0.061224489795918366	0.08333333333333333	0.07058823529411765	-0.010172969505103317	-0.011707988980716233
0.8451923076923077	0.08796296296296297	0.13194444444444445	0.10555555555555556	0.025120135326540085	0.030188246097337057
