1 <- 64
1 <- 37
1 <- 6
1 <- 10
1 <- 54
1 <- 41
1 <- 38
2 <- 16
2 <- 35
2 <- 44
2 <- 52
3 <- 7
3 <- 56
3 <- 38
3 <- 16
4 <- 4
4 <- 36
5 <- 24
6 <- 35
6 <- 3
7 <- 53
8 <- 46
9 <- 30
9 <- 44
10 <- 25
10 <- 10
11 <- 11
12 <- 14
12 <- 29
13 <- 12
13 <- 62
14 <- 12
14 <- 60
15 <- 62
15 <- 33
16 <- 38
16 <- 36
16 <- 48
16 <- 19
17 <- 1
18 <- 5
18 <- 52
18 <- 9
19 <- 54
20 <- 64
20 <- 25
20 <- 31
20 <- 2
20 <- 9
20 <- 16
20 <- 30
20 <- 14
20 <- 22
21 <- 21
22 <- 1
22 <- 62
22 <- 37
22 <- 2
22 <- 29
23 <- 31
23 <- 49
23 <- 13
23 <- 63
23 <- 52
24 <- 3
25 <- 46
25 <- 9
26 <- 26
27 <- 12
28 <- 43
28 <- 18
28 <- 24
28 <- 48
28 <- 30
29 <- 29
30 <- 26
30 <- 48
30 <- 8
30 <- 30
31 <- 1
31 <- 26
31 <- 13
31 <- 54
31 <- 16
32 <- 15
32 <- 44
32 <- 39
32 <- 29
32 <- 19
32 <- 17
32 <- 38
33 <- 49
33 <- 6
33 <- 23
33 <- 24
34 <- 34
34 <- 19
35 <- 4
35 <- 35
35 <- 51
36 <- 10
36 <- 30
37 <- 25
37 <- 21
37 <- 49
37 <- 32
37 <- 48
37 <- 30
37 <- 14
38 <- 15
38 <- 38
38 <- 18
39 <- 40
39 <- 51
40 <- 40
40 <- 64
41 <- 8
42 <- 42
42 <- 52
43 <- 36
43 <- 46
43 <- 48
44 <- 8
44 <- 9
45 <- 50
45 <- 35
45 <- 52
46 <- 58
46 <- 60
46 <- 39
46 <- 16
46 <- 36
46 <- 46
46 <- 14
47 <- 62
48 <- 1
49 <- 50
49 <- 3
49 <- 13
50 <- 50
50 <- 23
51 <- 4
51 <- 36
51 <- 48
51 <- 14
51 <- 42
52 <- 6
52 <- 35
53 <- 7
53 <- 49
54 <- 10
54 <- 37
54 <- 44
55 <- 17
55 <- 36
55 <- 44
56 <- 4
56 <- 35
56 <- 51
57 <- 55
58 <- 64
59 <- 59
60 <- 36
60 <- 34
60 <- 1
61 <- 47
62 <- 43
62 <- 56
62 <- 37
63 <- 58
63 <- 56
63 <- 47
64 <- 31
64 <- 33
64 <- 54
64 <- 9
64 <- 3
64 <- 23
