1 <- 25
1 <- 27
1 <- 37
1 <- 54
2 <- 62
2 <- 32
2 <- 45
2 <- 24
3 <- 58
3 <- 51
4 <- 15
4 <- 58
4 <- 8
4 <- 33
4 <- 60
4 <- 59
4 <- 35
4 <- 56
5 <- 5
5 <- 40
5 <- 49
6 <- 6
6 <- 26
7 <- 60
7 <- 8
7 <- 44
8 <- 40
8 <- 18
8 <- 8
8 <- 62
8 <- 6
8 <- 19
8 <- 16
8 <- 12
8 <- 42
8 <- 56
8 <- 28
9 <- 48
9 <- 45
10 <- 12
11 <- 28
11 <- 48
12 <- 12
12 <- 8
13 <- 13
14 <- 29
14 <- 64
14 <- 58
14 <- 56
15 <- 18
15 <- 4
15 <- 54
15 <- 36
15 <- 30
15 <- 17
16 <- 64
16 <- 57
16 <- 6
16 <- 26
16 <- 36
16 <- 53
17 <- 31
17 <- 21
17 <- 34
17 <- 39
17 <- 44
17 <- 27
17 <- 14
18 <- 13
18 <- 22
19 <- 56
20 <- 35
20 <- 56
20 <- 37
20 <- 47
21 <- 6
21 <- 64
21 <- 27
21 <- 22
22 <- 58
22 <- 18
22 <- 44
23 <- 32
23 <- 56
23 <- 30
23 <- 3
23 <- 22
24 <- 24
25 <- 25
26 <- 11
27 <- 29
27 <- 58
28 <- 26
29 <- 6
30 <- 14
30 <- 31
30 <- 30
31 <- 13
32 <- 32
32 <- 48
32 <- 33
33 <- 33
34 <- 8
35 <- 35
36 <- 2
36 <- 25
36 <- 36
36 <- 8
37 <- 12
37 <- 61
37 <- 30
37 <- 47
38 <- 12
39 <- 10
39 <- 55
39 <- 13
40 <- 13
40 <- 22
41 <- 20
42 <- 58
42 <- 25
42 <- 8
42 <- 29
42 <- 42
43 <- 50
44 <- 7
45 <- 45
46 <- 29
46 <- 26
46 <- 10
46 <- 48
47 <- 31
48 <- 6
49 <- 64
49 <- 57
49 <- 8
49 <- 6
49 <- 26
49 <- 59
49 <- 48
49 <- 17
50 <- 40
50 <- 24
50 <- 62
50 <- 33
50 <- 7
50 <- 21
50 <- 10
50 <- 41
50 <- 9
50 <- 29
50 <- 16
50 <- 52
51 <- 31
51 <- 24
51 <- 51
51 <- 48
51 <- 28
52 <- 52
53 <- 64
54 <- 56
54 <- 13
54 <- 11
55 <- 29
55 <- 56
55 <- 38
56 <- 21
56 <- 49
56 <- 13
56 <- 59
56 <- 56
56 <- 22
57 <- 43
57 <- 57
57 <- 37
57 <- 36
57 <- 53
58 <- 50
58 <- 23
58 <- 28
59 <- 48
59 <- 52
60 <- 26
61 <- 23
62 <- 6
62 <- 33
63 <- 62
64 <- 42
64 <- 26
64 <- 61
64 <- 11
