1 <- 3(+)
1 <- 7(+)
1 <- 11(+)
1 <- 16(-)
1 <- 20(-)
1 <- 23(-)
1 <- 27(+)
1 <- 28(+)
1 <- 36(-)
1 <- 38(+)
1 <- 42(+)
1 <- 49(-)
1 <- 57(-)
1 <- 62(-)
2 <- 6(+)
2 <- 8(+)
2 <- 12(-)
2 <- 13(-)
2 <- 14(-)
2 <- 16(-)
2 <- 17(+)
2 <- 23(-)
2 <- 29(+)
2 <- 34(-)
2 <- 38(-)
2 <- 46(-)
2 <- 50(-)
2 <- 56(-)
3 <- 4(-)
3 <- 6(-)
3 <- 8(+)
3 <- 11(-)
3 <- 17(+)
3 <- 19(+)
3 <- 20(+)
3 <- 22(+)
3 <- 28(+)
3 <- 32(-)
3 <- 35(+)
3 <- 37(+)
3 <- 38(+)
3 <- 40(+)
3 <- 46(-)
3 <- 52(+)
3 <- 56(-)
3 <- 62(+)
4 <- 1(-)
4 <- 3(-)
4 <- 5(+)
4 <- 6(+)
4 <- 19(-)
4 <- 21(+)
4 <- 23(+)
4 <- 36(+)
4 <- 38(-)
4 <- 40(-)
4 <- 42(+)
4 <- 45(+)
4 <- 46(-)
4 <- 49(+)
4 <- 59(+)
5 <- 1(-)
5 <- 7(-)
5 <- 10(-)
5 <- 31(+)
5 <- 35(+)
5 <- 42(-)
5 <- 51(+)
5 <- 52(+)
5 <- 56(+)
5 <- 61(+)
5 <- 63(+)
6 <- 11(-)
6 <- 12(+)
6 <- 13(+)
6 <- 14(+)
6 <- 16(+)
6 <- 20(-)
6 <- 23(+)
6 <- 28(+)
6 <- 32(-)
6 <- 35(+)
6 <- 37(-)
6 <- 38(-)
6 <- 62(+)
7 <- 1(+)
7 <- 16(-)
7 <- 17(-)
7 <- 19(+)
7 <- 20(-)
7 <- 21(+)
7 <- 24(-)
7 <- 26(+)
7 <- 38(-)
7 <- 40(+)
7 <- 48(-)
7 <- 50(-)
7 <- 56(-)
7 <- 62(-)
8 <- 6(+)
8 <- 12(+)
8 <- 13(+)
8 <- 14(+)
8 <- 16(-)
8 <- 17(+)
8 <- 20(-)
8 <- 23(-)
8 <- 32(-)
8 <- 36(-)
8 <- 38(-)
8 <- 41(-)
8 <- 46(-)
8 <- 49(-)
8 <- 55(-)
8 <- 60(+)
9 <- 10(-)
9 <- 17(-)
9 <- 19(-)
9 <- 23(+)
9 <- 27(-)
9 <- 28(-)
9 <- 32(-)
9 <- 36(+)
9 <- 38(+)
9 <- 48(+)
9 <- 53(+)
9 <- 58(+)
9 <- 63(+)
10 <- 1(+)
10 <- 14(-)
10 <- 16(-)
10 <- 17(+)
10 <- 18(+)
10 <- 20(-)
10 <- 23(-)
10 <- 25(-)
10 <- 28(+)
10 <- 37(+)
10 <- 38(-)
10 <- 41(-)
10 <- 42(+)
10 <- 49(-)
10 <- 62(-)
11 <- 6(+)
11 <- 14(-)
11 <- 16(+)
11 <- 17(-)
11 <- 20(-)
11 <- 21(-)
11 <- 27(+)
11 <- 28(+)
11 <- 31(-)
11 <- 32(-)
11 <- 35(-)
11 <- 37(+)
11 <- 42(+)
11 <- 46(+)
11 <- 49(-)
12 <- 6(+)
12 <- 11(-)
12 <- 13(+)
12 <- 14(-)
12 <- 16(+)
12 <- 17(+)
12 <- 21(+)
12 <- 24(+)
12 <- 27(-)
12 <- 28(-)
12 <- 32(-)
12 <- 33(+)
12 <- 46(+)
12 <- 49(+)
12 <- 59(+)
13 <- 3(+)
13 <- 8(+)
13 <- 10(-)
13 <- 14(-)
13 <- 16(+)
13 <- 17(+)
13 <- 18(+)
13 <- 20(+)
13 <- 21(+)
13 <- 23(+)
13 <- 27(-)
13 <- 45(+)
13 <- 46(+)
13 <- 48(-)
13 <- 59(+)
13 <- 62(+)
14 <- 6(+)
14 <- 7(+)
14 <- 8(+)
14 <- 11(-)
14 <- 16(-)
14 <- 17(+)
14 <- 18(+)
14 <- 21(-)
14 <- 23(+)
14 <- 25(-)
14 <- 27(+)
14 <- 37(+)
14 <- 42(+)
14 <- 49(-)
14 <- 56(-)
14 <- 62(-)
14 <- 64(+)
15 <- 2(+)
15 <- 26(+)
15 <- 29(+)
15 <- 31(-)
15 <- 36(-)
16 <- 1(-)
16 <- 6(-)
16 <- 12(+)
16 <- 17(-)
16 <- 20(+)
16 <- 21(+)
16 <- 23(+)
16 <- 25(+)
16 <- 31(+)
16 <- 34(+)
16 <- 37(+)
16 <- 41(+)
16 <- 42(+)
16 <- 46(+)
16 <- 56(+)
16 <- 62(+)
17 <- 6(+)
17 <- 8(+)
17 <- 13(-)
17 <- 14(+)
17 <- 16(-)
17 <- 18(+)
17 <- 20(+)
17 <- 21(-)
17 <- 23(+)
17 <- 27(-)
17 <- 32(-)
17 <- 40(+)
17 <- 46(+)
17 <- 49(-)
17 <- 50(-)
17 <- 59(-)
18 <- 6(+)
18 <- 8(+)
18 <- 11(-)
18 <- 14(-)
18 <- 16(+)
18 <- 17(+)
18 <- 19(+)
18 <- 20(+)
18 <- 23(-)
18 <- 27(-)
18 <- 40(-)
18 <- 46(+)
18 <- 56(+)
18 <- 59(+)
18 <- 62(+)
18 <- 64(+)
19 <- 4(-)
19 <- 6(-)
19 <- 8(-)
19 <- 11(-)
19 <- 12(-)
19 <- 14(+)
19 <- 16(-)
19 <- 23(-)
19 <- 28(+)
19 <- 37(-)
19 <- 38(-)
19 <- 42(-)
19 <- 50(-)
19 <- 57(-)
19 <- 60(-)
20 <- 8(-)
20 <- 12(+)
20 <- 14(-)
20 <- 16(+)
20 <- 21(+)
20 <- 23(+)
20 <- 24(+)
20 <- 27(-)
20 <- 28(-)
20 <- 35(-)
20 <- 36(+)
20 <- 37(-)
20 <- 38(+)
20 <- 56(+)
21 <- 3(+)
21 <- 6(+)
21 <- 11(+)
21 <- 13(+)
21 <- 16(-)
21 <- 18(-)
21 <- 20(+)
21 <- 25(-)
21 <- 27(-)
21 <- 28(-)
21 <- 32(+)
21 <- 37(-)
21 <- 38(-)
21 <- 62(+)
22 <- 4(+)
22 <- 11(-)
22 <- 21(+)
22 <- 28(-)
22 <- 32(-)
22 <- 37(+)
22 <- 38(+)
22 <- 39(+)
22 <- 42(-)
22 <- 53(+)
22 <- 54(+)
22 <- 57(+)
23 <- 6(+)
23 <- 8(-)
23 <- 13(+)
23 <- 16(-)
23 <- 17(-)
23 <- 18(-)
23 <- 19(-)
23 <- 20(+)
23 <- 21(+)
23 <- 25(+)
23 <- 28(-)
23 <- 32(-)
23 <- 46(+)
23 <- 56(+)
24 <- 1(-)
24 <- 2(-)
24 <- 6(+)
24 <- 17(+)
24 <- 21(+)
24 <- 23(+)
24 <- 28(-)
24 <- 46(+)
24 <- 50(+)
24 <- 56(+)
24 <- 59(+)
24 <- 60(+)
24 <- 61(+)
24 <- 62(+)
25 <- 1(-)
25 <- 6(+)
25 <- 7(-)
25 <- 8(-)
25 <- 11(-)
25 <- 14(+)
25 <- 16(+)
25 <- 17(-)
25 <- 18(+)
25 <- 20(+)
25 <- 22(+)
25 <- 23(+)
25 <- 32(-)
25 <- 37(-)
25 <- 40(-)
25 <- 49(+)
25 <- 59(-)
26 <- 2(+)
26 <- 4(-)
26 <- 5(-)
26 <- 11(+)
26 <- 14(-)
26 <- 15(+)
26 <- 29(+)
26 <- 40(-)
26 <- 53(-)
26 <- 61(-)
27 <- 6(-)
27 <- 12(-)
27 <- 13(-)
27 <- 14(+)
27 <- 17(-)
27 <- 20(-)
27 <- 21(-)
27 <- 37(-)
27 <- 38(+)
27 <- 42(+)
27 <- 46(-)
27 <- 49(-)
27 <- 56(+)
27 <- 62(-)
28 <- 6(+)
28 <- 8(-)
28 <- 13(-)
28 <- 14(+)
28 <- 17(-)
28 <- 18(-)
28 <- 21(+)
28 <- 23(-)
28 <- 32(-)
28 <- 37(+)
28 <- 40(+)
28 <- 46(-)
28 <- 62(-)
29 <- 2(+)
29 <- 3(-)
29 <- 6(-)
29 <- 12(-)
29 <- 13(-)
29 <- 19(+)
29 <- 31(-)
29 <- 46(+)
29 <- 59(-)
29 <- 62(-)
30 <- 10(+)
30 <- 32(+)
30 <- 33(-)
30 <- 37(-)
30 <- 40(-)
30 <- 41(-)
30 <- 42(-)
30 <- 60(-)
30 <- 61(-)
31 <- 4(+)
31 <- 6(-)
31 <- 8(+)
31 <- 12(+)
31 <- 14(-)
31 <- 20(+)
31 <- 21(+)
31 <- 23(+)
31 <- 25(+)
31 <- 33(+)
31 <- 42(-)
31 <- 46(-)
31 <- 49(+)
31 <- 55(+)
32 <- 3(-)
32 <- 4(-)
32 <- 6(-)
32 <- 8(-)
32 <- 10(+)
32 <- 11(-)
32 <- 14(+)
32 <- 18(-)
32 <- 20(-)
32 <- 23(-)
32 <- 25(-)
32 <- 27(+)
32 <- 37(-)
32 <- 46(-)
32 <- 49(-)
32 <- 61(-)
33 <- 2(-)
33 <- 11(-)
33 <- 13(+)
33 <- 16(+)
33 <- 19(-)
33 <- 23(+)
33 <- 25(+)
33 <- 42(-)
33 <- 46(+)
33 <- 48(+)
33 <- 51(+)
33 <- 56(+)
34 <- 1(-)
34 <- 2(-)
34 <- 8(-)
34 <- 25(+)
34 <- 27(-)
34 <- 32(-)
34 <- 36(+)
34 <- 49(+)
34 <- 50(+)
34 <- 54(+)
35 <- 3(+)
35 <- 4(-)
35 <- 6(-)
35 <- 8(-)
35 <- 17(-)
35 <- 21(+)
35 <- 23(+)
35 <- 32(+)
35 <- 37(-)
35 <- 48(+)
35 <- 49(-)
35 <- 56(+)
35 <- 59(-)
35 <- 62(+)
36 <- 3(+)
36 <- 6(-)
36 <- 8(+)
36 <- 11(-)
36 <- 12(+)
36 <- 14(+)
36 <- 23(+)
36 <- 27(+)
36 <- 31(+)
36 <- 40(+)
36 <- 46(-)
36 <- 48(+)
36 <- 56(+)
36 <- 59(+)
36 <- 62(+)
37 <- 8(+)
37 <- 10(+)
37 <- 11(+)
37 <- 13(+)
37 <- 17(+)
37 <- 19(-)
37 <- 20(-)
37 <- 21(-)
37 <- 23(+)
37 <- 27(-)
37 <- 32(-)
37 <- 35(-)
37 <- 36(-)
37 <- 46(-)
37 <- 49(+)
37 <- 62(+)
38 <- 3(+)
38 <- 6(-)
38 <- 8(-)
38 <- 11(-)
38 <- 12(-)
38 <- 13(-)
38 <- 14(+)
38 <- 16(-)
38 <- 17(-)
38 <- 21(-)
38 <- 23(+)
38 <- 25(+)
38 <- 49(+)
38 <- 51(+)
39 <- 1(-)
39 <- 2(-)
39 <- 3(+)
39 <- 8(-)
39 <- 10(-)
39 <- 18(+)
39 <- 21(-)
39 <- 25(+)
39 <- 32(-)
39 <- 35(+)
39 <- 42(-)
39 <- 52(+)
39 <- 59(+)
39 <- 62(+)
40 <- 3(+)
40 <- 7(+)
40 <- 8(+)
40 <- 12(+)
40 <- 14(+)
40 <- 17(+)
40 <- 20(+)
40 <- 25(-)
40 <- 27(-)
40 <- 36(+)
40 <- 42(+)
40 <- 46(+)
40 <- 49(+)
40 <- 56(-)
40 <- 62(+)
41 <- 1(-)
41 <- 8(-)
41 <- 14(+)
41 <- 17(+)
41 <- 18(+)
41 <- 20(+)
41 <- 21(+)
41 <- 23(+)
41 <- 25(+)
41 <- 27(-)
41 <- 38(-)
41 <- 46(+)
41 <- 56(+)
41 <- 61(+)
42 <- 4(+)
42 <- 6(+)
42 <- 11(-)
42 <- 12(-)
42 <- 13(+)
42 <- 14(+)
42 <- 17(+)
42 <- 18(-)
42 <- 20(+)
42 <- 32(-)
42 <- 33(-)
42 <- 35(-)
42 <- 38(-)
42 <- 46(+)
42 <- 49(-)
42 <- 57(-)
43 <- 20(+)
44 <- 4(+)
44 <- 8(-)
44 <- 11(-)
44 <- 12(+)
44 <- 14(+)
44 <- 16(+)
44 <- 17(-)
44 <- 23(+)
44 <- 42(+)
44 <- 48(+)
44 <- 60(+)
45 <- 12(+)
45 <- 17(-)
45 <- 29(-)
45 <- 40(+)
45 <- 44(+)
45 <- 49(+)
45 <- 55(+)
45 <- 60(+)
45 <- 61(+)
46 <- 10(-)
46 <- 11(+)
46 <- 12(+)
46 <- 13(-)
46 <- 21(-)
46 <- 24(+)
46 <- 25(+)
46 <- 28(-)
46 <- 32(+)
46 <- 36(-)
46 <- 37(-)
46 <- 42(+)
46 <- 56(+)
46 <- 59(-)
46 <- 62(+)
47 <- 17(-)
47 <- 21(+)
47 <- 27(-)
