1 <- 3(-)
1 <- 4(-)
1 <- 5(-)
1 <- 10(+)
1 <- 11(+)
1 <- 13(+)
1 <- 14(-)
1 <- 15(-)
1 <- 16(+)
1 <- 19(-)
1 <- 23(-)
1 <- 25(+)
1 <- 29(-)
1 <- 41(+)
1 <- 44(-)
1 <- 47(-)
1 <- 50(-)
1 <- 51(-)
1 <- 54(+)
2 <- 3(+)
2 <- 8(+)
2 <- 30(+)
2 <- 35(-)
2 <- 36(+)
2 <- 40(+)
2 <- 42(+)
2 <- 46(-)
2 <- 57(+)
2 <- 63(-)
3 <- 1(-)
3 <- 4(+)
3 <- 5(-)
3 <- 11(-)
3 <- 14(+)
3 <- 15(+)
3 <- 16(-)
3 <- 17(+)
3 <- 19(-)
3 <- 25(-)
3 <- 26(-)
3 <- 27(+)
3 <- 31(-)
3 <- 37(-)
3 <- 41(-)
3 <- 44(+)
3 <- 45(+)
3 <- 46(-)
3 <- 54(+)
3 <- 62(+)
3 <- 63(+)
4 <- 1(-)
4 <- 3(+)
4 <- 7(-)
4 <- 10(-)
4 <- 14(+)
4 <- 15(-)
4 <- 16(-)
4 <- 21(+)
4 <- 23(+)
4 <- 24(-)
4 <- 37(+)
4 <- 41(+)
4 <- 44(-)
4 <- 47(+)
4 <- 49(-)
4 <- 54(-)
4 <- 59(+)
4 <- 64(+)
5 <- 1(-)
5 <- 11(-)
5 <- 15(+)
5 <- 21(-)
5 <- 23(-)
5 <- 26(+)
5 <- 41(-)
5 <- 43(-)
5 <- 44(-)
5 <- 45(+)
5 <- 49(-)
5 <- 51(-)
5 <- 54(+)
5 <- 56(-)
6 <- 1(-)
6 <- 3(+)
6 <- 12(-)
6 <- 19(-)
6 <- 21(+)
6 <- 40(+)
6 <- 44(+)
6 <- 54(+)
6 <- 57(+)
6 <- 58(+)
6 <- 59(+)
6 <- 62(+)
6 <- 63(+)
7 <- 3(+)
7 <- 5(-)
7 <- 14(+)
7 <- 15(+)
7 <- 21(+)
7 <- 26(+)
7 <- 28(+)
7 <- 32(+)
7 <- 36(+)
7 <- 37(-)
7 <- 40(+)
7 <- 41(+)
7 <- 45(+)
7 <- 54(-)
7 <- 56(-)
7 <- 63(+)
8 <- 1(-)
8 <- 3(+)
8 <- 5(-)
8 <- 7(+)
8 <- 14(+)
8 <- 23(+)
8 <- 24(+)
8 <- 26(+)
8 <- 28(+)
8 <- 39(+)
8 <- 44(+)
8 <- 47(+)
8 <- 49(+)
8 <- 53(+)
8 <- 54(+)
8 <- 58(+)
9 <- 3(+)
9 <- 6(+)
9 <- 14(+)
9 <- 18(+)
9 <- 22(+)
9 <- 33(+)
9 <- 38(+)
9 <- 42(+)
9 <- 44(+)
9 <- 47(+)
9 <- 52(+)
9 <- 54(+)
9 <- 62(+)
10 <- 1(+)
10 <- 11(+)
10 <- 14(+)
10 <- 15(+)
10 <- 16(+)
10 <- 19(-)
10 <- 23(+)
10 <- 28(+)
10 <- 37(-)
10 <- 41(+)
10 <- 44(+)
10 <- 46(+)
10 <- 47(+)
10 <- 59(+)
10 <- 60(+)
10 <- 62(+)
11 <- 1(+)
11 <- 3(+)
11 <- 4(-)
11 <- 10(+)
11 <- 14(-)
11 <- 18(-)
11 <- 23(-)
11 <- 28(+)
11 <- 37(-)
11 <- 41(+)
11 <- 44(+)
11 <- 45(+)
11 <- 46(+)
11 <- 54(-)
11 <- 63(+)
12 <- 3(-)
12 <- 7(-)
12 <- 8(-)
12 <- 10(-)
12 <- 15(-)
12 <- 16(-)
12 <- 21(-)
12 <- 22(-)
12 <- 23(-)
12 <- 32(-)
12 <- 40(-)
12 <- 47(-)
12 <- 54(-)
12 <- 57(-)
12 <- 62(-)
13 <- 1(+)
13 <- 3(-)
13 <- 4(-)
13 <- 5(+)
13 <- 9(+)
13 <- 10(+)
13 <- 11(+)
13 <- 19(-)
13 <- 26(+)
13 <- 28(+)
13 <- 29(+)
13 <- 30(+)
13 <- 37(-)
13 <- 46(+)
13 <- 54(+)
13 <- 55(+)
13 <- 59(+)
13 <- 63(+)
14 <- 4(+)
14 <- 10(+)
14 <- 15(+)
14 <- 16(+)
14 <- 18(+)
14 <- 19(-)
14 <- 31(-)
14 <- 33(+)
14 <- 36(+)
14 <- 37(-)
14 <- 41(+)
14 <- 44(+)
14 <- 45(+)
14 <- 53(+)
14 <- 54(+)
14 <- 55(+)
14 <- 63(+)
15 <- 1(-)
15 <- 3(+)
15 <- 4(-)
15 <- 10(+)
15 <- 16(+)
15 <- 19(-)
15 <- 23(-)
15 <- 26(-)
15 <- 28(+)
15 <- 34(+)
15 <- 39(+)
15 <- 40(-)
15 <- 41(+)
15 <- 44(+)
15 <- 46(+)
15 <- 47(+)
15 <- 49(-)
15 <- 52(-)
15 <- 54(+)
15 <- 63(+)
16 <- 1(+)
16 <- 4(-)
16 <- 6(+)
16 <- 7(+)
16 <- 10(+)
16 <- 14(+)
16 <- 15(+)
16 <- 19(-)
16 <- 23(-)
16 <- 37(-)
16 <- 39(+)
16 <- 41(+)
16 <- 44(+)
16 <- 45(+)
16 <- 47(+)
16 <- 54(+)
16 <- 56(-)
16 <- 64(-)
17 <- 1(-)
17 <- 5(-)
17 <- 13(-)
17 <- 15(-)
17 <- 24(-)
17 <- 29(+)
17 <- 37(+)
17 <- 41(-)
17 <- 44(-)
17 <- 51(+)
17 <- 53(+)
17 <- 61(-)
18 <- 3(+)
18 <- 4(+)
18 <- 20(+)
18 <- 21(+)
18 <- 22(+)
18 <- 26(-)
18 <- 29(+)
18 <- 33(+)
18 <- 41(-)
18 <- 44(+)
18 <- 45(+)
18 <- 47(+)
18 <- 53(+)
18 <- 54(+)
18 <- 63(-)
19 <- 1(-)
19 <- 4(-)
19 <- 13(-)
19 <- 14(-)
19 <- 15(-)
19 <- 16(-)
19 <- 17(-)
19 <- 21(-)
19 <- 23(-)
19 <- 30(-)
19 <- 32(-)
19 <- 37(+)
19 <- 41(-)
19 <- 44(-)
19 <- 54(-)
19 <- 63(-)
