1 <- 7(-)
1 <- 8(-)
1 <- 10(+)
1 <- 21(-)
1 <- 40(-)
1 <- 42(+)
1 <- 48(-)
1 <- 56(-)
1 <- 58(-)
1 <- 64(-)
2 <- 7(+)
2 <- 12(-)
2 <- 16(-)
2 <- 21(+)
2 <- 22(-)
2 <- 25(-)
2 <- 40(+)
2 <- 48(+)
2 <- 56(+)
2 <- 61(+)
3 <- 2(+)
3 <- 7(+)
3 <- 11(+)
3 <- 14(-)
3 <- 17(-)
3 <- 36(+)
3 <- 61(+)
3 <- 64(+)
4 <- 6(-)
4 <- 18(-)
4 <- 19(-)
4 <- 26(+)
4 <- 33(-)
4 <- 34(-)
4 <- 39(-)
4 <- 42(+)
4 <- 51(-)
4 <- 54(-)
4 <- 56(-)
4 <- 57(-)
4 <- 59(-)
5 <- 6(-)
5 <- 7(-)
5 <- 10(+)
5 <- 11(-)
5 <- 14(+)
5 <- 17(+)
5 <- 25(+)
5 <- 26(+)
5 <- 30(-)
5 <- 33(-)
5 <- 40(-)
5 <- 41(+)
5 <- 42(+)
5 <- 50(-)
5 <- 54(-)
5 <- 63(-)
6 <- 5(-)
6 <- 7(+)
6 <- 10(-)
6 <- 12(+)
6 <- 14(-)
6 <- 18(+)
6 <- 20(+)
6 <- 33(+)
6 <- 36(-)
6 <- 40(+)
6 <- 41(+)
6 <- 43(+)
6 <- 54(+)
6 <- 55(-)
6 <- 57(+)
6 <- 64(+)
7 <- 1(-)
7 <- 2(+)
7 <- 5(-)
7 <- 6(+)
7 <- 10(-)
7 <- 25(-)
7 <- 33(+)
7 <- 40(+)
7 <- 41(-)
7 <- 42(-)
7 <- 43(+)
7 <- 47(-)
7 <- 55(-)
7 <- 56(+)
7 <- 58(+)
8 <- 6(+)
8 <- 7(+)
8 <- 18(+)
8 <- 21(-)
8 <- 24(-)
8 <- 25(+)
8 <- 29(+)
8 <- 36(+)
8 <- 41(+)
8 <- 53(+)
8 <- 54(-)
8 <- 55(+)
8 <- 62(+)
9 <- 6(+)
9 <- 7(+)
9 <- 35(+)
9 <- 36(+)
9 <- 41(+)
9 <- 64(+)
10 <- 5(+)
10 <- 14(+)
10 <- 18(-)
10 <- 22(+)
10 <- 25(+)
10 <- 33(-)
10 <- 36(-)
10 <- 40(+)
10 <- 41(-)
10 <- 43(-)
10 <- 54(-)
10 <- 55(-)
10 <- 56(-)
10 <- 60(-)
10 <- 62(+)
11 <- 5(-)
11 <- 6(+)
11 <- 10(-)
11 <- 14(-)
11 <- 18(+)
11 <- 25(+)
11 <- 26(-)
11 <- 36(+)
11 <- 40(-)
11 <- 42(+)
11 <- 43(+)
11 <- 54(+)
11 <- 55(-)
11 <- 56(+)
11 <- 57(+)
11 <- 62(+)
12 <- 2(-)
12 <- 7(-)
12 <- 22(+)
12 <- 25(+)
12 <- 37(+)
12 <- 39(-)
12 <- 40(-)
12 <- 43(-)
12 <- 54(-)
12 <- 55(-)
12 <- 57(+)
12 <- 60(+)
12 <- 62(+)
13 <- 19(-)
13 <- 21(+)
13 <- 22(+)
13 <- 24(-)
13 <- 47(+)
13 <- 50(+)
13 <- 60(+)
13 <- 62(+)
14 <- 5(+)
14 <- 6(+)
14 <- 23(-)
14 <- 24(+)
14 <- 25(-)
14 <- 33(-)
14 <- 41(+)
14 <- 42(+)
14 <- 43(-)
14 <- 50(-)
14 <- 53(-)
14 <- 54(+)
14 <- 56(+)
14 <- 57(-)
14 <- 58(+)
14 <- 64(-)
15 <- 28(+)
15 <- 39(+)
16 <- 8(-)
16 <- 19(-)
16 <- 20(+)
16 <- 29(-)
16 <- 31(-)
16 <- 36(-)
16 <- 48(-)
16 <- 50(-)
16 <- 57(-)
16 <- 60(-)
16 <- 64(-)
17 <- 5(+)
17 <- 6(-)
17 <- 7(-)
17 <- 11(-)
17 <- 14(+)
17 <- 18(-)
17 <- 22(+)
17 <- 36(-)
17 <- 39(+)
17 <- 40(-)
17 <- 46(-)
17 <- 48(-)
17 <- 54(-)
17 <- 56(-)
17 <- 58(+)
17 <- 60(+)
18 <- 5(-)
18 <- 6(+)
18 <- 7(+)
18 <- 14(+)
18 <- 21(-)
18 <- 25(-)
18 <- 36(+)
18 <- 40(+)
18 <- 41(-)
18 <- 42(-)
18 <- 53(+)
18 <- 54(+)
18 <- 57(+)
18 <- 62(-)
18 <- 63(+)
19 <- 14(-)
19 <- 17(-)
19 <- 18(+)
19 <- 21(-)
19 <- 22(-)
19 <- 25(-)
19 <- 26(-)
19 <- 36(-)
19 <- 38(-)
19 <- 45(-)
19 <- 53(+)
19 <- 55(+)
