1 <- 10(-)
1 <- 13(-)
1 <- 15(-)
1 <- 16(+)
1 <- 24(-)
1 <- 26(+)
1 <- 28(+)
1 <- 31(-)
1 <- 45(-)
1 <- 50(+)
1 <- 53(+)
1 <- 63(-)
2 <- 3(+)
2 <- 4(-)
2 <- 9(-)
2 <- 13(-)
2 <- 14(-)
2 <- 17(-)
2 <- 24(+)
2 <- 26(+)
2 <- 31(+)
2 <- 43(-)
2 <- 46(-)
2 <- 48(-)
2 <- 49(-)
2 <- 53(-)
2 <- 58(-)
2 <- 61(+)
3 <- 6(+)
3 <- 7(+)
3 <- 9(-)
3 <- 13(-)
3 <- 15(-)
3 <- 24(-)
3 <- 28(-)
3 <- 31(-)
3 <- 42(-)
3 <- 46(+)
3 <- 48(+)
3 <- 50(+)
3 <- 51(+)
3 <- 53(+)
3 <- 58(-)
3 <- 62(-)
4 <- 2(-)
4 <- 7(+)
4 <- 8(-)
4 <- 9(-)
4 <- 20(-)
4 <- 24(-)
4 <- 25(+)
4 <- 28(-)
4 <- 29(-)
4 <- 31(+)
4 <- 38(+)
4 <- 46(+)
4 <- 58(-)
4 <- 59(+)
4 <- 61(-)
4 <- 63(+)
5 <- 2(-)
5 <- 3(+)
5 <- 4(+)
5 <- 6(+)
5 <- 7(+)
5 <- 8(-)
5 <- 11(-)
5 <- 13(-)
5 <- 24(-)
5 <- 25(+)
5 <- 50(+)
5 <- 54(-)
5 <- 58(+)
5 <- 59(+)
5 <- 62(+)
6 <- 2(-)
6 <- 4(+)
6 <- 9(-)
6 <- 14(+)
6 <- 15(+)
6 <- 24(-)
6 <- 28(+)
6 <- 30(-)
6 <- 38(+)
6 <- 45(-)
6 <- 46(+)
6 <- 48(+)
6 <- 52(-)
6 <- 62(+)
6 <- 63(-)
7 <- 2(-)
7 <- 4(+)
7 <- 5(+)
7 <- 8(-)
7 <- 9(-)
7 <- 13(-)
7 <- 14(-)
7 <- 15(-)
7 <- 23(+)
7 <- 24(-)
7 <- 25(+)
7 <- 26(+)
7 <- 43(+)
7 <- 48(+)
7 <- 59(+)
7 <- 60(+)
7 <- 62(-)
7 <- 63(-)
8 <- 2(+)
8 <- 3(-)
8 <- 9(+)
8 <- 13(+)
8 <- 14(+)
8 <- 15(+)
8 <- 23(+)
8 <- 31(+)
8 <- 36(+)
8 <- 43(-)
8 <- 48(-)
8 <- 52(+)
8 <- 53(-)
8 <- 58(+)
8 <- 61(+)
8 <- 62(-)
9 <- 2(+)
9 <- 3(-)
9 <- 6(-)
9 <- 7(+)
9 <- 14(-)
9 <- 15(-)
9 <- 24(-)
9 <- 25(-)
9 <- 31(+)
9 <- 38(-)
9 <- 43(-)
9 <- 46(-)
9 <- 48(-)
9 <- 54(+)
9 <- 61(-)
9 <- 63(+)
10 <- 2(+)
10 <- 3(-)
10 <- 4(+)
10 <- 7(-)
10 <- 15(+)
10 <- 24(-)
10 <- 25(-)
10 <- 27(-)
10 <- 31(+)
10 <- 34(-)
10 <- 37(+)
10 <- 46(-)
10 <- 48(-)
10 <- 53(-)
10 <- 62(-)
10 <- 63(+)
11 <- 3(-)
11 <- 9(+)
11 <- 31(-)
11 <- 32(+)
11 <- 40(+)
11 <- 43(-)
11 <- 45(+)
11 <- 57(+)
12 <- 1(+)
12 <- 2(-)
12 <- 3(+)
12 <- 13(-)
12 <- 14(-)
12 <- 15(-)
12 <- 32(-)
12 <- 35(-)
12 <- 48(+)
12 <- 62(+)
12 <- 63(-)
13 <- 2(+)
13 <- 4(+)
13 <- 7(-)
13 <- 9(-)
13 <- 10(+)
13 <- 14(-)
13 <- 15(-)
13 <- 26(-)
13 <- 43(-)
13 <- 45(-)
13 <- 46(-)
13 <- 48(-)
13 <- 54(+)
13 <- 58(-)
13 <- 59(-)
13 <- 62(+)
14 <- 7(+)
14 <- 8(+)
14 <- 9(+)
14 <- 13(+)
14 <- 15(+)
14 <- 24(+)
14 <- 26(+)
