Accuracy	Precision	Recall	F1	MCC	BM
0.6323529411764706	0.14634146341463414	0.2857142857142857	0.1935483870967742	-0.014672368140395329	-0.018633540372670843
0.6397058823529411	0.13157894736842105	0.23809523809523808	0.1694915254237288	-0.039347632237819466	-0.04886128364389242
0.6323529411764706	0.14634146341463414	0.2857142857142857	0.1935483870967742	-0.014672368140395329	-0.018633540372670843
0.6691176470588235	0.22727272727272727	0.47619047619047616	0.30769230769230765	0.1394465165449532	0.18053830227743273
0.6838235294117647	0.225	0.42857142857142855	0.2950819672131147	0.12609766499825611	0.15900621118012426
0.6691176470588235	0.2	0.38095238095238093	0.2622950819672132	0.08143807531137374	0.10269151138716359
0.6617647058823529	0.1951219512195122	0.38095238095238093	0.2580645161290323	0.07401394595266088	0.09399585921325038
0.6544117647058824	0.15789473684210525	0.2857142857142857	0.2033898305084746	0.0060021811888199186	0.00745341614906847
0.6985294117647058	0.2619047619047619	0.5238095238095238	0.3492063492063492	0.1988480019961704	0.2542443064182196
0.6764705882352942	0.20512820512820512	0.38095238095238093	0.26666666666666666	0.08899703577015103	0.11138716356107659
